avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,salary_numeric,last_evaluation_missing,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
145,0.0,0.553785565,2,0.0,0.415743571,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
218,1.0,0.911487849,6,0.0,0.20329869,0,6.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,0.0,0.0,3,0.0,0.76636455,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
132,0.0,0.484984993,2,0.0,0.360003435,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
198,0.0,0.963460235,4,0.0,0.57015462,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
192,0.0,0.571244996,3,0.0,0.641262964,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
113,0.0,0.406523886,2,1.0,0.376935051,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,0.0,0.568460948,2,0.0,0.448143629,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243,0.0,0.559980983,3,0.0,0.59630375,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
274,0.0,1.0,4,0.0,0.930129449,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
149,0.0,0.549294179,5,0.0,0.867258622,0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
146,1.0,0.530165313,3,0.0,0.782775189,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275,0.0,0.765932015,6,0.0,0.136908176,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
266,0.0,0.806179645,6,0.0,0.151576868,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.592700107,2,0.0,0.484115827,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.700876358,6,0.0,0.455986096,0,8.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131,0.0,0.441817141,2,0.0,0.430121547,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
195,0.0,0.465844274,4,0.0,0.625976812,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
234,0.0,0.822409715,4,0.0,0.727367268,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
183,0.0,0.938326206,4,0.0,0.906029992,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
247,0.0,0.848213714,6,0.0,0.134920019,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
291,0.0,0.798204297,7,0.0,0.12294484,1,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
264,0.0,0.812690143,3,0.0,0.745623865,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
139,0.0,0.776091145,4,0.0,0.640210456,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,1.0,0.505298885,6,0.0,0.178779248,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
197,0.0,0.960157376,3,0.0,0.767948769,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0.0,0.589940111,3,0.0,0.546338447,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0.0,0.478546921,3,0.0,0.950383559,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
185,0.0,1.0,3,0.0,0.573864733,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
261,0.0,0.891078203,4,0.0,0.644068509,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
139,0.0,0.892388254,5,0.0,0.586333497,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235,0.0,0.959336692,5,0.0,0.791069753,1,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152,0.0,0.755435003,5,0.0,0.904543217,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
206,0.0,1.0,6,0.0,0.783548167,1,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
220,0.0,0.914523006,3,0.0,0.900303451,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
143,0.0,0.492161737,2,0.0,0.442231375,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
274,0.0,0.911148203,4,0.0,0.809596736,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
251,0.0,0.806318203,5,0.0,0.761070229,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150,0.0,0.0,3,0.0,0.847761402,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
260,0.0,0.532909204,4,0.0,0.701936089,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
253,1.0,0.82036753,5,0.0,0.82622765,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205,1.0,0.451318296,2,0.0,0.863335873,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
145,0.0,0.444157922,2,0.0,0.399028236,1,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
214,0.0,0.485052083,5,0.0,1.0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
182,1.0,0.575612877,5,0.0,0.966635763,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,0.0,0.904891737,6,0.0,0.13433944,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
211,0.0,0.781253843,2,0.0,0.784678456,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
257,0.0,0.783837011,6,0.0,0.078734361,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138,0.0,0.600414219,4,0.0,0.758519408,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
258,0.0,0.994078333,5,0.0,0.826919041,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
124,0.0,0.0,2,0.0,0.436343009,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
140,0.0,0.579808913,3,0.0,0.728194941,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
110,0.0,0.503308288,4,0.0,0.918596488,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
215,0.0,0.478209233,6,0.0,0.935886855,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
133,0.0,0.550256581,2,0.0,0.407488822,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,0.0,0.500388133,3,0.0,0.615527179,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
261,0.0,0.64284359,4,0.0,0.963780962,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,0.0,0.487316813,5,0.0,0.799451674,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
203,0.0,0.750357834,3,0.0,0.227306498,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,0.0,0.952130887,6,0.0,0.121376791,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,0.0,0.760695706,3,0.0,1.0,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286,0.0,0.877537244,3,0.0,0.931832307,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,0.0,0.48656674,2,0.0,0.398036125,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209,0.0,0.0,3,0.0,0.928158328,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
182,0.0,0.688302813,5,0.0,1.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
308,0.0,0.932072485,6,0.0,0.112795218,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
202,0.0,0.690783249,4,0.0,0.732318239,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
272,0.0,0.0,5,0.0,0.866902393,0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
235,0.0,0.0,4,0.0,0.628873295,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
258,0.0,0.879334063,5,0.0,0.753106749,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
199,0.0,0.7700476,4,0.0,0.177952696,0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
306,0.0,0.831450448,6,0.0,0.163924143,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
110,0.0,0.547154556,4,0.0,0.918461934,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
196,1.0,0.857610635,4,0.0,0.779149503,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
251,0.0,0.633976046,3,0.0,0.705024169,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150,1.0,0.654112651,3,0.0,0.753187911,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
297,0.0,0.868448909,7,0.0,0.154033235,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
163,0.0,0.532203181,5,0.0,0.577521229,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
295,0.0,0.792468089,6,0.0,0.095336197,1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
139,0.0,0.840775413,4,0.0,0.970891176,0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
225,0.0,0.843537125,5,0.0,0.945403811,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131,0.0,0.58958368,4,0.0,0.975071425,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
217,0.0,0.944896236,5,0.0,0.7955814,1,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
247,0.0,0.929085467,6,0.0,0.125965771,1,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
254,1.0,0.68935167,3,0.0,0.519999549,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
251,1.0,0.729937664,3,0.0,1.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
176,1.0,0.670396414,4,0.0,0.486458063,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
306,0.0,0.89564983,6,0.0,0.129923258,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
178,0.0,0.624324838,3,0.0,0.561910067,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
250,0.0,0.505448446,3,0.0,0.807197184,0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
131,0.0,0.488480053,2,0.0,0.410824824,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
161,0.0,0.896246203,3,0.0,1.0,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
202,0.0,0.824623553,5,0.0,0.277497295,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
237,0.0,0.996043443,5,0.0,0.803598198,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
178,1.0,0.0,3,0.0,0.50368159,0,3.0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
232,1.0,0.995106404,3,0.0,0.832653008,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
231,0.0,0.968307003,3,0.0,0.960562838,0,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
160,0.0,1.0,3,0.0,0.770070418,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
205,0.0,0.98103883,3,0.0,0.667384374,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
249,1.0,0.661183975,3,0.0,0.451367505,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
240,0.0,0.729903667,3,0.0,0.596792167,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
240,0.0,1.0,5,0.0,0.831464378,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,0.0,0.880054271,4,0.0,0.870777314,1,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154,0.0,0.747581191,2,0.0,0.867744881,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
257,0.0,0.506019494,4,0.0,0.560261095,0,2.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
203,0.0,0.849942852,4,0.0,0.769483343,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,0.0,0.0,5,0.0,0.442351685,0,3.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
142,0.0,0.479522163,2,0.0,0.427721397,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
187,0.0,0.599422302,3,0.0,0.774278976,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
252,0.0,0.0,3,0.0,0.608743961,0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
139,0.0,0.585045996,2,0.0,0.432417284,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
196,0.0,0.579640132,5,0.0,1.0,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
204,0.0,0.96427181,3,0.0,0.807531308,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
226,0.0,0.742328541,4,0.0,0.824205789,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
161,0.0,0.473469374,2,0.0,0.479577124,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
251,0.0,0.933900648,5,0.0,0.834529369,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
218,0.0,1.0,5,0.0,0.852320558,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
158,0.0,0.944925849,3,0.0,0.657296301,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
273,1.0,0.0,3,0.0,0.790493161,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
242,0.0,0.62652983,3,0.0,0.864080224,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
296,0.0,0.922566814,6,0.0,0.092454606,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,0.0,0.774128344,5,0.0,0.817867382,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,0.0,0.943316209,4,0.0,0.559023336,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
161,0.0,0.81626972,6,0.0,0.670800389,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
260,1.0,0.535577733,4,0.0,0.871313342,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,0.0,0.563476612,2,0.0,0.420196679,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
267,0.0,0.457430961,3,0.0,0.862967772,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
261,0.0,0.957504318,4,0.0,0.521079014,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
263,0.0,0.902560247,3,0.0,0.470955093,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
254,0.0,0.993115237,7,0.0,0.072602518,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
222,0.0,0.734588095,5,0.0,0.541810493,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152,0.0,0.89341619,4,0.0,0.56194963,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
203,0.0,0.649947598,3,0.0,0.544805264,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224,1.0,0.528103617,4,0.0,0.765012292,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
246,0.0,0.518570813,5,0.0,0.617457282,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
131,0.0,0.808679928,5,0.0,0.277597011,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
256,0.0,0.622816019,4,0.0,0.72390828,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
245,0.0,0.850785439,6,0.0,0.225083797,0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175,0.0,0.877362102,3,1.0,0.726425819,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
286,0.0,0.918749715,6,0.0,0.085787319,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
222,0.0,0.690417558,4,1.0,0.741976675,0,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
234,0.0,0.791547506,3,0.0,0.987982058,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
225,0.0,0.48420087,4,0.0,0.948228517,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263,0.0,0.802576502,6,0.0,0.247401288,0,7.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
267,0.0,0.0,5,0.0,0.661591659,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140,0.0,0.398982506,4,0.0,0.506271485,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
273,0.0,0.0,4,0.0,0.906040257,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
151,0.0,0.655299704,4,1.0,0.928380463,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
169,0.0,0.815409121,4,0.0,0.921359472,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
253,0.0,0.712256511,4,0.0,0.594174858,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
151,0.0,0.0,4,0.0,0.618389766,0,3.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133,0.0,0.997095811,3,0.0,0.674213953,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
235,0.0,0.763196193,3,0.0,0.243445098,0,4.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
144,0.0,0.709270062,6,1.0,0.109063844,0,7.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
210,0.0,0.823005886,4,0.0,0.693132738,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,0.0,0.501640463,3,0.0,0.986296497,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
248,0.0,0.691575168,4,0.0,0.215912015,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
235,1.0,0.0,5,0.0,0.944140922,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
240,1.0,0.498747108,3,0.0,0.143220554,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
142,0.0,0.441911861,6,0.0,0.568934598,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
161,0.0,0.95589324,4,0.0,0.733583034,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
134,0.0,0.528841135,2,0.0,0.400464015,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
212,0.0,0.988694937,3,0.0,0.776156145,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
167,0.0,0.952778091,4,0.0,0.627086252,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
174,0.0,0.784389266,6,0.0,0.422143358,0,10.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
132,0.0,0.454622269,2,0.0,0.539719695,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
214,0.0,0.519318032,4,0.0,0.933588231,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
236,1.0,0.593433532,5,0.0,0.577485311,0,4.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
202,0.0,0.698555031,5,0.0,0.684068537,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
240,0.0,0.949169908,4,0.0,0.826470701,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
246,0.0,0.994831698,4,0.0,0.508395443,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
195,0.0,0.825241606,4,0.0,0.741967042,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
230,0.0,0.533454361,5,0.0,0.752654151,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
257,0.0,0.945140354,3,0.0,0.99480965,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
234,0.0,0.962254392,5,0.0,0.849573685,1,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
232,0.0,0.819492719,5,0.0,0.216654064,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
255,0.0,0.818115219,4,0.0,0.791655913,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
226,0.0,0.909431012,5,0.0,0.827280658,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
133,0.0,0.0,5,0.0,0.475211244,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
165,0.0,0.853617392,2,0.0,0.354283091,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
284,0.0,0.906134823,6,0.0,0.098405786,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
258,0.0,0.728534234,3,0.0,0.566671774,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
286,0.0,0.884234584,6,0.0,0.0858036,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
216,0.0,0.505359272,5,0.0,0.631070658,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
233,0.0,0.584133326,3,1.0,0.587232916,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
132,0.0,0.0,2,0.0,0.380469078,1,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
169,0.0,0.715371715,4,0.0,0.779457657,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
152,0.0,0.510015868,3,0.0,0.826530876,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
134,0.0,0.573718856,2,0.0,0.438261854,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
151,0.0,0.592720408,3,0.0,0.944176113,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
188,0.0,0.478583283,3,0.0,0.437878362,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,0.0,0.0,2,0.0,0.532007864,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
267,0.0,0.502046177,4,0.0,0.889302568,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
162,1.0,0.744426759,3,0.0,0.778188008,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
233,0.0,0.835392177,5,1.0,0.622064074,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
186,0.0,0.788452222,3,0.0,0.847315166,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
217,0.0,0.714475924,4,0.0,0.886431771,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
284,0.0,0.883544487,6,0.0,0.104351344,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
193,0.0,0.492189949,4,0.0,0.670355244,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
175,0.0,0.732899033,5,0.0,0.796075642,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
167,0.0,0.876366009,4,0.0,0.588362311,0,4.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
164,0.0,0.770425236,3,0.0,1.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175,0.0,0.896945612,4,0.0,0.273110373,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
218,0.0,0.630527263,4,0.0,0.879503142,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
160,0.0,0.617626426,2,0.0,0.647948102,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
187,0.0,0.852827469,4,0.0,0.925610431,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
223,0.0,0.766142922,3,0.0,0.737215499,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
256,0.0,0.923410459,5,0.0,0.933200268,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
225,0.0,0.80825168,4,0.0,0.972774297,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
277,0.0,1.0,6,0.0,0.064147978,1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
193,0.0,0.690123048,4,0.0,0.994234972,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
230,1.0,0.868184833,3,0.0,1.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
148,0.0,0.55083482,2,0.0,0.43260416,1,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
228,0.0,0.712507429,5,0.0,0.790980034,0,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
211,0.0,0.486607434,3,0.0,0.909699824,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,0.0,0.749481297,4,0.0,0.589632205,1,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
222,0.0,0.983886062,5,1.0,0.869829283,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
182,0.0,0.474114199,2,0.0,0.507736488,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275,0.0,0.803879056,6,0.0,0.140371899,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
264,0.0,0.941203516,3,0.0,0.769957361,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
244,0.0,0.557571172,4,0.0,0.282286195,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
236,0.0,0.906877205,3,0.0,0.60326561,0,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
238,1.0,0.790329292,4,0.0,0.964558515,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
161,0.0,0.0,2,0.0,0.386641255,1,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
